id,正文,原始图片url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,原始用户id,原始用户昵称,原始微博id,原始微博正文,原始微博原始图片url,原始微博位置,原始微博日期,原始微博工具,原始微博点赞数,原始微博评论数,原始微博转发数,原始微博话题,原始微博@用户
4390600574696635,我们不够努力啊,,,2019-07-05 10:07,iPhone X(深空灰),97,25,4,,,False,3098456133,老c队长,4390587639278490,在痴迷火锅的吃货眼中，全国就是一张火锅地图，各地的火锅自有地方特色。比如川渝就是麻辣火锅，西安是羊肉火锅，广州有粤式火锅，还有老北京火锅、贵阳的酸汤鱼、昆明的菌菇火锅等等。只是没想到上海数量这么少 ,https://wx3.sinaimg.cn/large/b8aeb045ly1g4ol4xh2stj20qq12ck04.jpg,,2019-07-05 10:07,赞就涨停的Android,6,7,7,,
4390486363659702,我在2019#超级红人节#活动中，为超红人气榜的 @程老湿爱吐槽 投出了宝贵1票！谁是你心目中的人气红人？猛戳#超级红人节#投票，最具人气红人由你决定！程老湿爱吐槽 ,,,2019-07-05 10:07,微博品牌活动,130,46,6,"超级红人节,超级红人节",程老湿爱吐槽,True
4390485248658212,？新浪财经被微博咔嚓？//@林登万大人:机器人上线了以后全自动咔嚓,,,2019-07-05 10:07,iPhone X(深空灰),75,10,7,,林登万大人,False,3243067320,猫财经,4390476574189668,今晚上演炸号联播 ,"https://wx3.sinaimg.cn/large/c14d47b8gy1g4o8dhxi0fj20v91vo1ky.jpg,https://wx4.sinaimg.cn/large/c14d47b8gy1g4o8dij1uhj20v91voqv5.jpg",,2019-07-04,,13,18,31,,
4390465611012916,🍉咋了？😱😱//@唐史主任司马迁:你来挑衅不是一回了，要做电车空头，我做你对手盘。空头不拿钱下注，聊毛啊？你不穷，怂而已//@王铜根:比较疑惑，我问你“什么车电池衰减不到20%车架就会废”，你突然就要和我赌“两年电动车保有量增长30%”。这种跳跃性的思维是你胡搅蛮缠多年养成的么？,,,2019-07-04,iPhone X(深空灰),94,63,10,,"唐史主任司马迁,王铜根",False,2014433131,唐史主任司马迁,4390297410294719,@王铜根 来，咱都是男的，口水没意思。赌2019-2020两年电动车保有量30%增长。一年一百万，共二百万。钱可以提到来总楼下的官也火锅店去让来总收了，输了不认账那个删号。赢了的捐给微博慈善。也就不算赌博。要是信不过来总，找个第三方存管。您接吗？这钱您指定有，拿得出。要是不敢呢，就说“我不玩了”就成，总黑，那下空单啊，爷们点！ 我这么有诚意了，你要的热度流量直接都送了，来，来把真的玩玩。,,,2019-07-04,iPhone 7 Plus,1556,492,316,,王铜根
4390458828473684,一定要选的话，招行，平安,,,2019-07-04,iPhone X(深空灰),157,38,13,,,False,6939415635,有痣青年玟昶,4390455103580210,朋友来了有酒，豺狼来了有猎枪，好了，酒和军工谁是核心资产，发起讨论！@Kevinqin008 @作手LC @布莱德雷将军 @程老湿爱吐槽 @道士与骑士 @疯魔成佛修心悟道 @分析师杨晓磊 @混沌与概率1997 @鞠磊财智 @老c队长 @实战策略师祝超 @William_D_Gann @-江琪- ,,,2019-07-04,iPhone 7 Plus,31,34,45,,"Kevinqin008,作手LC,布莱德雷将军,程老湿爱吐槽,道士与骑士,疯魔成佛修心悟道,分析师杨晓磊,混沌与概率1997,鞠磊财智,老c队长,实战策略师祝超,William_D_Gann,-江琪-"
4390444903379870,说我屁股决定脑袋的，怕是看的时间太少，哥在这类问题上客观的可怕。比如现在你要找高抛低吸的弹性，肯定就是消费，虽然模式决定了我不可能这个阶段参与，但事实就是事实。哪怕我持仓出了利空我也会客观评价，该砍就砍多大事啊。 ,,,2019-07-04,iPhone X(深空灰),292,34,10,,,True
4390436111899381,明天地产又要被获利盘干了//@混沌与概率1997:房住不炒这根弦不能松啊,,,2019-07-04,iPhone X(深空灰),148,29,23,,混沌与概率1997,False,1680685707,云财经,4390422937498061,【地产融资再收紧 多家信托收到银监窗口指导 控制地产业务规模】记者获悉，多家信托公司近期收到银监窗口指导，要求控制地产信托业务规模。从记者目前了解的情况来看，各家公司收到的监管要求不尽相同，有的要求“自觉控制地产信托业务规模”，有的要求“三季末地产信托业务规模不得超过二季末”，甚至有个别公司要求“全面暂停地产信托业务”。（证券时报）,,,2019-07-04,小熊猫祖传Android,23,15,62,,
4390433302458223,@主力姐姐_ 这没天理了，他们做节目这么做的，都一边做一边发微博的吗？下次做节目我唱歌了要,,,2019-07-04,iPhone X(深空灰),150,51,9,,主力姐姐_,False,6939415635,有痣青年玟昶,4390432227986531,好吧，那个50就是国旅，我要素其实说了，我说过大咖八点半的，中字的，50的，应该不难猜的，也罢也罢，也没赚什么钱，很难做，拿个核心资产也累，哎 ,https://wx3.sinaimg.cn/large/007zD50Dgy1g4o3acnjipg305u08cu0y.gif,,2019-07-04,iPhone 7 Plus,41,16,13,,
4390428746906209,申购并不花钱，花钱的是上市日,,,2019-07-04,iPhone X(深空灰),111,42,4,,,False,5318606696,蛇口柚子,4390425655724488,下周这个申购量，谁顶得住？$上证指数 sh000001$#股市直播# ,https://wx2.sinaimg.cn/large/005NWkyYgy1g4o2iyr6w4j30ku1127fv.jpg,,2019-07-04,,5,9,5,股市直播,
4390420652462902,一样的性质其实。非成长股给这价格，和成长给100没区别//@程老湿爱吐槽:消费票40倍50倍漫天飞，也是高光时刻,,,2019-07-04,iPhone X(深空灰),98,15,30,,程老湿爱吐槽,False,5647310207,林登万大人,4390409297752356, ,https://wx1.sinaimg.cn/large/006abxmvgy1g4o0nihsk4j30u00z8gv7.jpg,,2019-07-04,微博 weibo.com,73,23,74,,
4390403429685110,完蛋我们屯全部落选，过气网红不如🐶,,,2019-07-04,iPhone X(深空灰),133,77,8,,,False,1974945511,上海徐晓峰,4390401441562143,哎呀，找了半天，没有我，我都没入候选人名单。 真丢人啊！这几天直播还一个劲的说四川话。好吧，成都我不去了！ ,"https://wx4.sinaimg.cn/large/75b746e7gy1g4nzox9x0dj20v91vokjl.jpg,https://wx2.sinaimg.cn/large/75b746e7gy1g4nzoxqb92j20u80w6h5p.jpg,https://wx1.sinaimg.cn/large/75b746e7gy1g4nzoy2anfj20v91vo7kp.jpg",,2019-07-04,,354,161,43,,
4390402179961694,别扯了，海油总归能中的,,,2019-07-04,iPhone X(深空灰),125,59,2,,,False,5900860533,高铁的列车,4390400095618840,今年半年，一只新股也没有中过，运气这么差，你们中过吗？ ,,,2019-07-04,iPhone 7 Plus,87,80,7,,
4390401370363766,别得瑟，当心明天反弹,,,2019-07-04,iPhone X(深空灰),121,10,3,,,False,1544062044,Peter羊,4390346777193212,睡醒了，跌了啊，喔~ ,,,2019-07-04,众筹的iPhone XS Max,17,9,4,,
4390401093414600,回复@JohnnyPanda1573:变局不是编剧，我哪知道啊，只知道要变，短期不利于我，就要先看一下。一边变着一边编，看看怎么做股评。//@JohnnyPanda1573:这事在暗示有大变局么？奶妈，这种周期的结束，要到什么位置才能刹得住？//@Kevinqin008:抱团启示录写的不错的,,,2019-07-04,iPhone X(深空灰),97,9,22,,"JohnnyPanda1573,JohnnyPanda1573,Kevinqin008",False,2177245391,黄鱼Veda,4390379376104068,招商策略：抱团启示录。历史上发生过四次，分别是：2007Q1-2010Q1抱团金融 持续13个季度；2009Q3-2012Q3 第一次消费抱团 持续13个季度；2013Q1-2016Q1 抱团信息科技 持续13个季度；2016Q1-当前 第二次消费抱团 已经持续了13个季度； ,,,2019-07-04,Weibo.intl,89,41,208,,
4390399672011666,又挂了一个？,,,2019-07-04,iPhone X(深空灰),98,25,6,,,False,2177245391,黄鱼Veda,4390398611303188,药监局牛逼！ ,"https://wx1.sinaimg.cn/large/81c620cfgy1g4nzfcwl9xj20u01o0tgl.jpg,https://wx3.sinaimg.cn/large/81c620cfgy1g4nzfdtmwuj20u01o0wsc.jpg",,2019-07-04,Weibo.intl,49,22,24,,
4390395578440203,明天白酒又要开心了，继续扩波动吧//@三哥投资录:照买不误,,,2019-07-04,iPhone X(深空灰),89,13,6,,三哥投资录,False,1791283533,港股通AiH,4390388682787502,港股通（沪、深）今日（07.04）数据及十大成交活跃股 ,"https://wx2.sinaimg.cn/large/6ac4d14dgy1g4nya9c8cvj20k10boq3r.jpg,https://wx1.sinaimg.cn/large/6ac4d14dgy1g4nya9c7i2j20k10aldgn.jpg,https://wx4.sinaimg.cn/large/6ac4d14dgy1g4nya9cbiij20k10bpt9n.jpg,https://wx2.sinaimg.cn/large/6ac4d14dgy1g4nya9eanrj20k10ant9j.jpg",,2019-07-04,微博 weibo.com,77,28,119,,
4390394378458670,其实只能说他激进，不能说很大问题，如果他不激进怎么可能很快做大的前几年？这是一个盈亏同源的问题。如果不是找死，也许渡过这个时间做的更大了。//@绵州一哥:为什么价值投资的旗手东方红还要买？,,,2019-07-04,iPhone X(深空灰),119,28,18,,绵州一哥,False,1445403190,财富密钥,4390361667286738,【新城控股的财务结构决定了死路一条】一季报：资产3666亿，负债3133亿，资产负债率85%，资产中存货占45%，负债中近80%是流动负债，一旦信用危机引发资金面紧缩，这种脆弱的财务结构就是致命的，目前看无解！ ,,,2019-07-04,微博 weibo.com,73,42,102,,
4390388733231609,抱团启示录写的不错的,,,2019-07-04,iPhone X(深空灰),116,12,73,,,False,2177245391,黄鱼Veda,4390379376104068,招商策略：抱团启示录。历史上发生过四次，分别是：2007Q1-2010Q1抱团金融 持续13个季度；2009Q3-2012Q3 第一次消费抱团 持续13个季度；2013Q1-2016Q1 抱团信息科技 持续13个季度；2016Q1-当前 第二次消费抱团 已经持续了13个季度； ,,,2019-07-04,Weibo.intl,89,41,208,,
4390386614860137,🐶哥看空你为什么看空，股侠看多你为什么看空。我说了，你不是为了和别人反着干来股市的，明灯那么好找，我为什么要订阅程老湿 ,,,2019-07-04,iPhone X(深空灰),209,49,5,,,True
4390379904222036,老流氓骂人了，刚赚两天钱又要防守了,,,2019-07-04,iPhone X(深空灰),106,13,3,,,False,1669616825,程老湿爱吐槽,4390374594682454,最近重点就是在低位股里找到可以栖身上仓位的板块。目前还没有观察到可以放心的地方，工作还要继续，多注意观察资金变化。可以确定的是，过去一两个月耳熟能详的地方都不好蹲容易被捅 老湿复盘手记07.04   乾坤大挪移后，又进入抓阄阶段 ,,,2019-07-04,微博 weibo.com,161,33,16,,
4390379455500026,🐶哥准,,,2019-07-04,iPhone X(深空灰),107,27,0,,,False,1974945511,上海徐晓峰,4390371481701469,这么精准，还有喷的，还铁粉，铁粉个屌铁粉，铁喷子还差不多！类似的这些货，一律坚决拉黑了！ ,,,2019-07-04,,1033,274,7,,
4390378239063569,没看他们，祝福就行了,,,2019-07-04,iPhone X(深空灰),91,5,4,,,False,1669616825,程老湿爱吐槽,4390330860274721,讲真，当年死活赖也赖在雄安票的人可不是少数…… 硬是折腾了大半年才消停，缺胳膊少腿就老实了这市场啊，一个时候说一个时候的话猪会死的，酒会死，消费肯定会死的，别整天看人家不舒服，三十年河东四十年河西，得意之时须尽欢“觉得自己不一样”，这病总要得上身一次，久病成良医嘛起起落落，谁又知道以后是撒样哟？不知道，真不知道，别假装知道就是了都是草,,,2019-07-04,微博 weibo.com,227,30,37,,
4390368491311610,求求你，让熊猫幸运一次吧,,,2019-07-04,iPhone X(深空灰),93,12,11,,,False,1680685707,云财经,4390368122236976,这么好的运气，天选之子 ,https://wx1.sinaimg.cn/large/642d3a8bgy1g4nvx7mx3mj20u01hc7wh.jpg,,2019-07-04,微博 weibo.com,51,35,73,,
4390358333355339,我国很多东西的媒体舆论引导都问题很大，比如宽松妖魔化，通胀恐怖化。发个纸币换换版本也能联想,,,2019-07-04,iPhone X(深空灰),203,26,13,,,False,5051077448,快兰斯24小时财经直播,4390350615236056,实时播报：【央行：发行新版人民币不会导致通货膨胀】最近，有网友问：发行新版人民币是否会引起通货膨胀？答：无需担心，发行新版人民币只是流通中现金的版别发生变化，这是以旧换新，即以新版人民币替换旧版人民币，对流通中现金数量不会产生影响，更不会导致通货膨胀。 ,,,2019-07-04,微博Win8客户端,7,14,26,,
4390357837892970,还行啊，态度积极，如果没有信用贷，都有抵押那还好//@烟花璀璨201512:@混沌与概率1997 @William_D_Gann @Kevinqin008,,,2019-07-04,iPhone X(深空灰),69,13,11,,"烟花璀璨201512,混沌与概率1997,William_D_Gann,Kevinqin008",False,6303491250,财经小红帽,4390353371137342,队长让我发的：通金所视频公告 财经小红帽的微博视频 ,,,2019-07-04,队长的助理Android,15,8,19,,
4390352297169453,回复@ST韭菜肉包:你如果不懂，去看看报告，什么是吨钢毛利，目前变化如何。不是估值低就是预期差大，预期没错，是不行//@ST韭菜肉包:钢铁怎么样 预期差挺大的其实//@Kevinqin008:回复@打开了任意门_:我不做地产，担心政策可能不利，单纯的估值修复类似补涨，并不敢追高,,,2019-07-04,iPhone X(深空灰),100,14,3,,"ST韭菜肉包,ST韭菜肉包,Kevinqin008,打开了任意门_",False,5705221157,Kevinqin008,4390346614296401,最后还是有人来护，拖节奏，慢慢等吧。 ,,,2019-07-04,iPhone X(深空灰),147,27,13,,
4390349554129359,回复@打开了任意门_:我不做地产，担心政策可能不利，单纯的估值修复类似补涨，并不敢追高//@打开了任意门_:奶妈地产的话是选择弹性的还是稳的,,,2019-07-04,iPhone X(深空灰),98,14,10,,"打开了任意门_,打开了任意门_",False,5705221157,Kevinqin008,4390346614296401,最后还是有人来护，拖节奏，慢慢等吧。 ,,,2019-07-04,iPhone X(深空灰),147,27,13,,
4390346614296401,最后还是有人来护，拖节奏，慢慢等吧。 ,,,2019-07-04,iPhone X(深空灰),147,27,13,,,True
4390344836140683,周伯通还有续集没敢继续玩，大户这么多还没干完吗 ,,,2019-07-04,iPhone X(深空灰),114,31,0,,,True
4390342936136850,外国圈也扛不住了，哎，这年头难啊 ,,,2019-07-04,iPhone X(深空灰),115,29,1,,,True
4390337261294489,回复@卜小小蹦儿:思考和瞎想当中隔了一个脑子，有空想想变化了怎么办，比如降准降息了怎么买回来//@卜小小蹦儿:我在想 现在大家都在控仓，会不会明天给咱们来个意想不到？！,,,2019-07-04,iPhone X(深空灰),115,22,6,,"卜小小蹦儿,卜小小蹦儿",False,5705221157,Kevinqin008,4390331141055167,你看，上去的时候谁最快？还是控仓玩玩吧，抢不过人家的 ,,,2019-07-04,iPhone X(深空灰),130,25,9,,
4390331279944024,你个死空头🚔,,,2019-07-04,iPhone X(深空灰),103,16,3,,,False,5869552120,道士与骑士,4390329240791653,沪深300， ,https://wx3.sinaimg.cn/large/006pe2Duly1g4nrgid0odj30ok0h4wf8.jpg,,2019-07-04,微博 weibo.com,9,6,7,,
4390331141055167,你看，上去的时候谁最快？还是控仓玩玩吧，抢不过人家的 ,,,2019-07-04,iPhone X(深空灰),130,25,9,,,True
4390330478540342,,,,2019-07-04,iPhone X(深空灰),111,11,13,,,False,6579695803,一只狗大V,4390329338209700,快讯：疯传监管层拜访永安集团，其控盘品种（铁矿、pta）闻讯暴跌。 ,,,2019-07-04,微博 weibo.com,4,15,16,,
4390328452438494,大案犊术是不是就是人脑大数据？ ,,,2019-07-04,iPhone X(深空灰),104,22,1,,,True
4390327676394531,一笔4000万啊，大佬威武，这无敌了，一把扫到涨停 ,,,2019-07-04,iPhone X(深空灰),136,13,3,,,True
4390326900407116,星云这是什么啊猛男中的战斗机，翘板打多了吧 ,,,2019-07-04,iPhone X(深空灰),99,8,1,,,True
4390323368821068,高端，羡慕，技术宅的典范//@William_D_Gann:斗智斗勇的上海人民 @Kevinqin008,,,2019-07-04,iPhone X(深空灰),107,22,15,,"William_D_Gann,Kevinqin008",False,2643477111,George-瓜瓜,4390322597331348,聪明都不用在正道上 ,https://wx4.sinaimg.cn/large/9d904277ly1g4nqop79brj20m80c8di4.jpg,,2019-07-04,iPhone 7 Plus,114,22,54,,
4390319808300440,回复@Q茂盛:睡醒了吗？不存在的//@Q茂盛:请教下奶妈，科创板的新股会不会开盘直接往下走？//@Kevinqin008:微博眼睛瞎了，股票虽然说炒的不如大霄。但菜烧的更加烂，拍照水平幼儿园，还是财经圈里混混吧，勉强算做股票里会做菜的,,,2019-07-04,iPhone X(深空灰),104,21,2,,"Q茂盛,Q茂盛,Kevinqin008",False,5681770827,布莱德雷将军,4390316645641511,微博站方发信问我，要不要把认证改成美食博主领导，我交易水平和卖方研究都还可以的，不要这样绝情好不好 ,,,2019-07-04,360安全浏览器,111,33,12,,
